"date","type","likes_count_fb","comments_count_fb","shares_count_fb","sentiment","valence","post_link"
"2017-04-02","photo",320,182,123,"neutral",0,"https://www.facebook.com/77249349077/posts/10155267175019078"
"2017-04-02","link",1896,581,394,"neutral",0,"https://www.facebook.com/77249349077/posts/10155272444964078"
"2017-04-03","link",444,136,44,"positive",2,"https://www.facebook.com/77249349077/posts/10155274982414078"
"2017-04-03","link",584,181,0,"positive",1,"https://www.facebook.com/77249349077/posts/10155275230674078"
"2017-04-03","link",5401,1004,900,"neutral",0,"https://www.facebook.com/77249349077/posts/10155275364224078"
"2017-04-03","photo",528,130,272,"positive",1,"https://www.facebook.com/77249349077/posts/10155275563949078"
"2017-04-03","photo",433,85,134,"positive",2,"https://www.facebook.com/77249349077/posts/10155275784839078"
"2017-04-03","link",48,36,49,"neutral",0,"https://www.facebook.com/77249349077/posts/10155275671979078"
"2017-04-03","photo",1651,444,217,"neutral",0,"https://www.facebook.com/77249349077/posts/10155276309494078"
"2017-04-03","link",193,315,27,"neutral",0,"https://www.facebook.com/77249349077/posts/10155275726679078"
"2017-04-04","link",687,179,128,"positive",1,"https://www.facebook.com/77249349077/posts/10155278124949078"
"2017-04-04","video",852,253,256,"positive",3,"https://www.facebook.com/77249349077/posts/10155278647514078"
"2017-04-04","photo",632,225,197,"positive",3,"https://www.facebook.com/77249349077/posts/10155278799789078"
"2017-04-04","link",20,9,18,"neutral",0,"https://www.facebook.com/77249349077/posts/10155278531139078"
"2017-04-04","photo",220,143,45,"positive",2,"https://www.facebook.com/77249349077/posts/10155278983034078"
"2017-04-04","link",149,53,10,"neutral",0,"https://www.facebook.com/77249349077/posts/10155278540874078"
"2017-04-04","link",955,501,382,"neutral",0,"https://www.facebook.com/77249349077/posts/10155279785759078"
"2017-04-05","link",284,100,0,"neutral",0,"https://www.facebook.com/77249349077/posts/10155281663879078"
"2017-04-05","link",1211,480,154,"positive",3,"https://www.facebook.com/77249349077/posts/10155281682794078"
"2017-04-05","photo",292,140,20,"neutral",0,"https://www.facebook.com/77249349077/posts/10155281714099078"
"2017-04-05","link",250,97,67,"positive",2,"https://www.facebook.com/77249349077/posts/10155282398429078"
"2017-04-05","link",174,171,55,"neutral",0,"https://www.facebook.com/77249349077/posts/10155279088224078"
"2017-04-05","link",963,310,491,"positive",1,"https://www.facebook.com/77249349077/posts/10155282302804078"
"2017-04-05","video",369,225,42,"neutral",0,"https://www.facebook.com/77249349077/posts/10155282875279078"
"2017-04-05","link",362,397,48,"positive",1,"https://www.facebook.com/77249349077/posts/10155283077739078"
"2017-04-05","link",136,280,24,"positive",2,"https://www.facebook.com/77249349077/posts/10155283139194078"
"2017-04-06","link",253,173,0,"neutral",0,"https://www.facebook.com/77249349077/posts/10155285525419078"
"2017-04-06","photo",356,497,758,"negative",-4,"https://www.facebook.com/77249349077/posts/10155285595159078"
"2017-04-06","photo",291,60,66,"positive",2,"https://www.facebook.com/77249349077/posts/10155286714549078"
"2017-04-06","link",922,249,98,"positive",2,"https://www.facebook.com/77249349077/posts/10155286783564078"
"2017-04-06","video",692,232,142,"positive",2,"https://www.facebook.com/77249349077/posts/10155282954104078"
"2017-04-06","link",45,31,12,"neutral",0,"https://www.facebook.com/77249349077/posts/10155285551374078"
"2017-04-06","link",262,93,36,"neutral",0,"https://www.facebook.com/77249349077/posts/10155285666249078"
"2017-04-06","link",136,85,11,"positive",1,"https://www.facebook.com/77249349077/posts/10155285636619078"
"2017-04-06","video",457,318,0,"negative",-2,"https://www.facebook.com/77249349077/posts/10155287395089078"
"2017-04-06","link",32,57,27,"negative",-1,"https://www.facebook.com/77249349077/posts/10155285764504078"
"2017-04-07","photo",88,44,65,"neutral",0,"https://www.facebook.com/77249349077/posts/10155290314594078"
"2017-04-07","photo",42,29,10,"neutral",0,"https://www.facebook.com/77249349077/posts/10155285808439078"
"2017-04-07","photo",264,66,59,"positive",1,"https://www.facebook.com/77249349077/posts/10155290420504078"
"2017-04-07","video",386,284,307,"neutral",0,"https://www.facebook.com/77249349077/posts/10155290979064078"
"2017-04-07","link",187,288,18,"neutral",0,"https://www.facebook.com/77249349077/posts/10155286155094078"
"2017-04-07","link",28,65,12,"negative",-1,"https://www.facebook.com/77249349077/posts/10155285795674078"
"2017-04-08","link",26,24,8,"neutral",0,"https://www.facebook.com/77249349077/posts/10155286275594078"
"2017-04-08","link",14,14,13,"neutral",0,"https://www.facebook.com/77249349077/posts/10155286030309078"
"2017-04-08","link",909,359,225,"positive",2,"https://www.facebook.com/77249349077/posts/10155287150179078"
"2017-04-08","link",87,124,15,"neutral",0,"https://www.facebook.com/77249349077/posts/10155286209034078"
"2017-04-09","link",119,87,13,"neutral",0,"https://www.facebook.com/77249349077/posts/10155287425399078"
"2017-04-09","link",893,277,197,"neutral",0,"https://www.facebook.com/77249349077/posts/10155287393619078"
"2017-04-09","link",36,46,22,"neutral",0,"https://www.facebook.com/77249349077/posts/10155287419794078"
"2017-04-10","link",1824,411,275,"positive",2,"https://www.facebook.com/77249349077/posts/10155301079454078"
"2017-04-10","link",749,290,0,"positive",1,"https://www.facebook.com/77249349077/posts/10155301274994078"
"2017-04-10","link",3402,652,457,"positive",2,"https://www.facebook.com/77249349077/posts/10155301468299078"
"2017-04-10","photo",928,243,179,"positive",1,"https://www.facebook.com/77249349077/posts/10155301312929078"
"2017-04-10","link",34,49,14,"negative",-1,"https://www.facebook.com/77249349077/posts/10155302182089078"
"2017-04-10","video",674,334,153,"positive",1,"https://www.facebook.com/77249349077/posts/10155302127594078"
"2017-04-11","photo",208,99,93,"negative",-1,"https://www.facebook.com/77249349077/posts/10155304960869078"
"2017-04-11","video",969,1038,1049,"positive",2,"https://www.facebook.com/77249349077/posts/10155305053709078"
"2017-04-11","link",182,72,33,"positive",2,"https://www.facebook.com/77249349077/posts/10155305417384078"
"2017-04-11","link",308,145,33,"neutral",0,"https://www.facebook.com/77249349077/posts/10155305662519078"
"2017-04-11","link",488,301,117,"positive",1,"https://www.facebook.com/77249349077/posts/10155305380099078"
"2017-04-12","link",800,277,0,"neutral",0,"https://www.facebook.com/77249349077/posts/10155307999779078"
"2017-04-12","photo",397,168,119,"positive",1,"https://www.facebook.com/77249349077/posts/10155308048809078"
"2017-04-12","photo",54,1,5,"neutral",0,"https://www.facebook.com/77249349077/posts/10155307953329078"
"2017-04-12","link",121,45,12,"neutral",0,"https://www.facebook.com/77249349077/posts/10155309036689078"
"2017-04-12","link",152,137,49,"neutral",0,"https://www.facebook.com/77249349077/posts/10155308701779078"
"2017-04-12","link",45,33,50,"positive",1,"https://www.facebook.com/77249349077/posts/10155309717089078"
"2017-04-13","link",985,382,267,"neutral",0,"https://www.facebook.com/77249349077/posts/10155311449699078"
"2017-04-13","photo",278,90,62,"positive",2,"https://www.facebook.com/77249349077/posts/10155312090964078"
"2017-04-13","link",225,159,248,"negative",-1,"https://www.facebook.com/77249349077/posts/10155312419049078"
"2017-04-13","link",1033,158,157,"positive",1,"https://www.facebook.com/77249349077/posts/10155312578539078"
"2017-04-13","video",1003,423,487,"negative",-1,"https://www.facebook.com/77249349077/posts/10155312863404078"
"2017-04-13","link",28,7,17,"neutral",0,"https://www.facebook.com/77249349077/posts/10155312682799078"
"2017-04-14","link",246,204,115,"positive",1,"https://www.facebook.com/77249349077/posts/10155315310629078"
"2017-04-14","link",99,22,30,"positive",2,"https://www.facebook.com/77249349077/posts/10155315136979078"
"2017-04-14","photo",88,258,162,"positive",1,"https://www.facebook.com/77249349077/posts/10155315508419078"
"2017-04-14","link",112,29,14,"positive",1,"https://www.facebook.com/77249349077/posts/10155315281409078"
"2017-04-14","link",385,64,63,"neutral",0,"https://www.facebook.com/77249349077/posts/10155315927264078"
"2017-04-14","link",33,20,22,"neutral",0,"https://www.facebook.com/77249349077/posts/10155312696989078"
"2017-04-15","link",544,174,131,"neutral",0,"https://www.facebook.com/77249349077/posts/10155319145124078"
"2017-04-15","link",554,293,153,"negative",-1,"https://www.facebook.com/77249349077/posts/10155312868494078"
"2017-04-15","link",17,40,23,"neutral",0,"https://www.facebook.com/77249349077/posts/10155312725364078"
"2017-04-16","link",664,568,477,"positive",1,"https://www.facebook.com/77249349077/posts/10155312929694078"
"2017-04-16","link",25,45,14,"neutral",0,"https://www.facebook.com/77249349077/posts/10155312733964078"
"2017-04-17","link",645,266,58,"positive",2,"https://www.facebook.com/77249349077/posts/10155326136964078"
"2017-04-17","link",614,421,0,"neutral",0,"https://www.facebook.com/77249349077/posts/10155326273034078"
"2017-04-17","video",587,503,250,"negative",-1,"https://www.facebook.com/77249349077/posts/10155326554629078"
"2017-04-17","video",392,117,150,"neutral",0,"https://www.facebook.com/77249349077/posts/10155326355739078"
"2017-04-17","link",24,12,20,"negative",-1,"https://www.facebook.com/77249349077/posts/10155326458429078"
"2017-04-17","link",324,278,180,"neutral",0,"https://www.facebook.com/77249349077/posts/10155327179229078"
"2017-04-17","link",161,116,114,"negative",-1,"https://www.facebook.com/77249349077/posts/10155327039639078"
"2017-04-17","link",15,26,9,"neutral",0,"https://www.facebook.com/77249349077/posts/10155327204339078"
"2017-04-18","link",23,11,7,"negative",-1,"https://www.facebook.com/77249349077/posts/10155329310469078"
"2017-04-18","link",665,199,73,"positive",1,"https://www.facebook.com/77249349077/posts/10155329387434078"
"2017-04-18","photo",547,159,133,"neutral",0,"https://www.facebook.com/77249349077/posts/10155329477554078"
"2017-04-18","link",747,340,207,"positive",1,"https://www.facebook.com/77249349077/posts/10155329508504078"
"2017-04-18","link",505,1600,97,"negative",-2,"https://www.facebook.com/77249349077/posts/10155330290144078"
"2017-04-18","video",2299,896,0,"neutral",0,"https://www.facebook.com/77249349077/posts/10155330348274078"
"2017-04-19","video",2010,1238,451,"neutral",0,"https://www.facebook.com/77249349077/posts/10155332658799078"
"2017-04-19","video",2901,879,782,"positive",1,"https://www.facebook.com/77249349077/posts/10155332731519078"
"2017-04-19","photo",1611,331,0,"neutral",0,"https://www.facebook.com/77249349077/posts/10155332778929078"
"2017-04-19","video",2056,708,748,"neutral",0,"https://www.facebook.com/77249349077/posts/10155332860164078"
"2017-04-19","link",634,193,258,"positive",1,"https://www.facebook.com/77249349077/posts/10155332896679078"
"2017-04-19","link",93,46,9,"positive",1,"https://www.facebook.com/77249349077/posts/10155332731134078"
"2017-04-19","photo",432,250,70,"positive",1,"https://www.facebook.com/77249349077/posts/10155332632599078"
"2017-04-19","link",285,180,89,"positive",2,"https://www.facebook.com/77249349077/posts/10155333491839078"
"2017-04-20","link",1382,582,0,"neutral",0,"https://www.facebook.com/77249349077/posts/10155336262514078"
"2017-04-20","photo",259,99,17,"positive",1,"https://www.facebook.com/77249349077/posts/10155337044429078"
"2017-04-20","video",1784,738,288,"positive",1,"https://www.facebook.com/77249349077/posts/10155337311904078"
"2017-04-21","link",947,423,381,"positive",2,"https://www.facebook.com/77249349077/posts/10155339803229078"
"2017-04-21","video",777,505,433,"neutral",0,"https://www.facebook.com/77249349077/posts/10155340391584078"
"2017-04-21","link",68,126,14,"positive",1,"https://www.facebook.com/77249349077/posts/10155340932819078"
"2017-04-22","link",90,77,4,"negative",-1,"https://www.facebook.com/77249349077/posts/10155343349309078"
"2017-04-22","link",656,350,264,"negative",-1,"https://www.facebook.com/77249349077/posts/10155340917834078"
"2017-04-22","link",338,342,76,"positive",1,"https://www.facebook.com/77249349077/posts/10155340909519078"
"2017-04-23","link",97,127,18,"positive",1,"https://www.facebook.com/77249349077/posts/10155340953079078"
"2017-04-24","link",1427,610,0,"neutral",0,"https://www.facebook.com/77249349077/posts/10155349537244078"
"2017-04-24","photo",658,205,263,"neutral",0,"https://www.facebook.com/77249349077/posts/10155350160969078"
"2017-04-24","video",895,167,254,"neutral",0,"https://www.facebook.com/77249349077/posts/10155350711329078"
"2017-04-24","link",256,312,51,"positive",1,"https://www.facebook.com/77249349077/posts/10155350755479078"
"2017-04-25","video",569,523,478,"negative",-1,"https://www.facebook.com/77249349077/posts/10155352996559078"
"2017-04-25","link",383,247,89,"negative",-1,"https://www.facebook.com/77249349077/posts/10155353303249078"
"2017-04-25","video",1189,497,644,"negative",-1,"https://www.facebook.com/77249349077/posts/10155353468384078"
"2017-04-25","photo",1529,425,537,"negative",-1,"https://www.facebook.com/77249349077/posts/10155354164954078"
"2017-04-26","photo",357,162,29,"neutral",0,"https://www.facebook.com/77249349077/posts/10155356120309078"
"2017-04-26","video",1241,473,937,"neutral",0,"https://www.facebook.com/77249349077/posts/10155356335514078"
"2017-04-26","photo",592,198,88,"neutral",0,"https://www.facebook.com/77249349077/posts/10155356580404078"
"2017-04-26","photo",602,287,239,"positive",1,"https://www.facebook.com/77249349077/posts/10155356177599078"
"2017-04-26","photo",380,202,168,"neutral",0,"https://www.facebook.com/77249349077/posts/10155356096014078"
"2017-04-26","link",156,148,30,"positive",2,"https://www.facebook.com/77249349077/posts/10155356202569078"
"2017-04-27","photo",384,227,136,"negative",-2,"https://www.facebook.com/77249349077/posts/10155359346964078"
"2017-04-27","video",1731,961,686,"neutral",0,"https://www.facebook.com/77249349077/posts/10155359585039078"
"2017-04-27","video",374,228,231,"positive",1,"https://www.facebook.com/77249349077/posts/10155359425859078"
"2017-04-27","video",819,169,396,"positive",1,"https://www.facebook.com/77249349077/posts/10155359983739078"
"2017-04-27","photo",452,261,60,"neutral",0,"https://www.facebook.com/77249349077/posts/10155360136234078"
"2017-04-27","link",118,178,22,"neutral",0,"https://www.facebook.com/77249349077/posts/10155359404574078"
"2017-04-28","video",1022,294,439,"neutral",0,"https://www.facebook.com/77249349077/posts/10155362709839078"
"2017-04-28","photo",387,114,63,"neutral",0,"https://www.facebook.com/77249349077/posts/10155362824704078"
"2017-04-28","link",1090,180,267,"positive",1,"https://www.facebook.com/77249349077/posts/10155363094329078"
"2017-04-28","link",219,100,48,"positive",1,"https://www.facebook.com/77249349077/posts/10155363257634078"
"2017-04-28","link",128,287,18,"positive",1,"https://www.facebook.com/77249349077/posts/10155363647694078"
"2017-04-29","video",602,363,161,"neutral",0,"https://www.facebook.com/77249349077/posts/10155365310674078"
"2017-04-29","link",2310,697,391,"negative",-1,"https://www.facebook.com/77249349077/posts/10155365282544078"
